"","V1","V2","V3","V4"
"430",105438.75202193,117739.015022948,86513.5420119248,120625.788751571
"431",102202.382126864,110056.120333371,120036.85338118,110820.235899882
"432",92254.9529675976,100060.458988154,106062.878477315,81389.2075888958
"433",100656.510885019,97062.8540782192,94920.7571263086,108055.209095863
"434",98224.0871583223,123883.518121508,98471.0615709477,123192.75333563
"435",108526.372890966,113893.05538856,99924.707758396,111358.920565005
"436",108303.650332876,93565.1543547341,123547.096191594,96810.7936040345
"437",89886.6032515848,104112.725255165,83165.9549722991,97464.4654568941
"438",106077.706088944,119264.747605585,90755.6315546502,105821.182628227
"439",112607.142674401,104808.226443934,98219.6917907544,104228.526407284
"440",89283.4476867535,113132.44296435,84098.7618547922,104174.210516617
"441",113986.287631501,102037.330260847,110043.872031494,106403.390884869
"442",92256.7167812094,101100.362036754,112862.368887725,109766.483948789
"443",100900.283583298,102251.50767041,95431.4020121522,117962.908161232
"444",86386.8809797722,116178.112140329,107825.870828745,110745.692017358
"445",115114.590140429,120409.920175912,92838.7408292391,98620.7806114845
"446",96622.4435592204,90643.9400642003,110944.190004461,107223.058526026
"447",87628.0301326696,97128.2429790818,119117.919864353,107728.350961936
"448",92329.5720390895,83208.2296321254,110897.34318981,103913.160963345
"449",118334.462293613,118414.046206826,89345.9741800795,92554.7519876028
"450",81272.2476899436,100277.071866602,96360.3130000751,106066.258751329
"451",100391.757551617,95887.2194448608,95190.8787079483,85019.7928052586
"452",87149.4698024352,95343.9210678106,106569.709778146,106342.718485079
"453",122155.214783369,105301.196493552,121042.633417295,108497.29340993
"454",101206.163539285,106030.195853176,105209.671151583,92160.6830305767
"455",107056.359602457,101859.764966475,95438.3277313949,84296.4966279134
"456",104841.634030583,91604.3249962525,103530.851897125,103917.22252991
"457",81038.8807348249,122424.263783229,90550.1435836783,95333.9377294423
"458",107610.743398437,107338.776590335,117299.262667088,87928.9564409313
"459",107694.012850043,107914.949391978,126877.251036281,129715.477625635
"460",119178.008891232,101752.969219608,88249.6264375844,109831.983908842
"461",100489.784663162,89669.3399347187,113254.832876753,90826.1116431941
"462",107737.67337868,111841.694948703,111562.775635742,102468.582446396
"463",119100.538044932,116518.29425103,93070.0205785886,105932.719274086
"464",86185.8865994925,118652.0107829,106054.394595505,101693.990922453
"465",111279.242041746,88862.004431645,105410.677788823,103554.932311851
"466",93073.9970867263,115896.959766641,88543.9761581569,116638.050336896
"467",96264.1693029823,92583.3163386647,125484.350814668,104658.557147883
"468",92975.2654165855,92743.2906253139,97067.4053715572,123155.236526643
"469",96772.9380041645,103137.941994884,97227.2512861475,94517.6684358732
"470",103946.335509637,98620.6531381625,117031.674657265,94404.3939209346
"471",114790.403071936,106573.410101527,115483.940006651,103881.327526592
"472",91479.2506586206,108893.417205524,96476.6421071163,105767.243376244
"473",98817.2673617953,93447.8272031725,92485.1439551037,88126.412810845
"474",104249.955196662,117637.722314507,111366.93471212,102361.074064423
"475",75336.8341711876,99711.6631622186,106215.750497983,115166.7221003
"476",100143.192643076,107525.472675018,103336.962524522,101725.104578128
"477",115157.031794046,109072.563475333,92827.4388997216,89391.5057781665
"478",108357.888992281,106999.705149346,93915.5304047809,97628.0621202445
"479",111131.069049323,116810.472206977,110136.420075575,88151.9598000498
"480",119986.761370819,108122.067150458,96330.4515607905,81472.2023037893
"481",105967.660020298,94137.5890193113,91357.2374119584,107447.550809376
"482",123633.929897157,128630.537038243,115403.870783124,115212.1307762
"483",96519.5502764767,106558.844703515,86634.6997332529,102985.553007527
"484",111998.985350207,106351.867498666,100123.067126335,103092.089863166
"485",93405.0349359269,105987.894120385,99492.3586056709,109751.092668685
"486",96834.0084437065,88106.6362847183,118209.044465681,88180.1713610262
"487",98098.5930444049,97659.3279558995,95170.2021711796,83582.0600693912
"488",125636.666216131,95407.8782072236,101039.196748429,99478.5010158957
"489",95408.7845952849,108376.468564908,107016.54647498,104332.615562541
"490",124577.943295981,102481.345004292,98330.1314607776,93519.6723434094
"491",99908.7105472965,106478.575962703,117232.151169029,87397.1577352808
"492",129104.582550011,120547.054098476,99244.7747428381,104554.426889547
"493",100822.692479853,100116.044109063,102723.774614505,96188.312219297
"494",98747.3238761554,91791.7690258159,95121.2204400934,107725.826645622
"495",103195.51571094,78487.5750152502,104305.981417732,122388.653732013
"496",111442.257707008,115076.975958382,97428.9289940419,111352.213390155
"497",118850.082340087,100282.579549175,91578.8073222958,105811.142709035
"498",93140.3577818539,104518.406510593,88644.5877312686,82904.9634180255
"499",127782.669675185,98302.2955253928,96701.4325408928,104944.716959495
"500",100332.257006643,109232.961820894,114821.491656981,111860.346593454
"501",99604.7035636945,124536.164208818,79029.5192336256,99798.1335000605
"502",121896.05645843,101243.179867738,96951.1967650546,98463.3034500828
"503",116424.141189851,95265.5766187488,137477.899222235,100410.981986492
"504",101371.413754366,93939.5487783451,105763.299563801,100093.447986912
"505",94773.4415165491,95456.6093601428,96232.1522006184,102738.167233324
"506",107966.911379427,102687.591786955,88087.8483005732,100608.318390057
"507",96003.9338410533,115250.522867708,93060.6951235463,111144.208991889
"508",98502.8935117972,97199.6198137367,110680.647488423,98408.8233809106
"509",101065.082638773,108376.648393013,110154.454262805,123863.046059235
"510",78328.9867276052,104407.398662604,118340.252065585,98636.8067394236
"511",97789.1138933024,116795.894690512,93133.8686656533,115241.694034934
"512",127223.352828675,118850.637480173,103866.179404526,109894.201343243
"513",104204.855478121,112476.646240868,113556.971936653,91136.0062380797
"514",99350.0911322896,99532.5640304029,98350.8345854023,98009.886830465
"515",123088.070789973,82633.4656121733,95824.6499799327,101153.119163864
"516",102950.128951811,93336.07640322,88094.9820357286,105657.526246557
"517",121420.304630094,80513.1255502868,83717.792890395,94362.9151098275
"518",103580.703533841,112879.896695734,92169.511380898,84407.5819781832
"519",140432.770238948,96935.9955937168,103283.723696884,85299.5728879502
"520",80883.792309187,89949.314060969,88525.0176261829,99891.1268760883
"521",102886.560499393,105935.160462637,97275.9427307339,100469.121696031
"522",104042.140716552,98579.817840791,95320.2091870249,89952.6814362581
"523",119376.620549356,111971.113172072,92547.0067765694,132145.804303589
"524",91102.8430186803,116810.785469501,97931.8558822897,97823.7872133744
"525",104276.269763558,106544.592933477,113794.456988986,98953.3570452222
"526",118753.809784001,105842.915733671,110620.511119439,104739.823598689
"527",117872.199099379,99293.7977706581,107629.866351664,96999.3208059551
"528",103160.938455349,92187.8541869639,105961.152368801,118809.733113832
"529",114093.354929102,86805.6010307115,108896.887295625,95942.3985098357
"530",103454.162296103,101676.031800048,105879.467394837,130461.589960458
"531",107603.684775909,102330.979682015,105657.936964149,112216.622687409
"532",94859.2941774091,107266.954725431,95579.9957238078,106102.774596264
"533",113684.620150082,84400.2912235519,86920.0821206541,100071.557107958
"534",107036.252437131,93607.3580081844,106806.451638888,101083.640595079
"535",106169.591586158,93243.2210280787,110153.813979319,92477.5206524656
"536",92077.4898591029,105586.208268469,108541.815113268,107139.700181323
"537",102285.169549893,90605.7344874499,101410.297186009,97663.5253963289
"538",103156.651271892,118965.472740905,88843.0233761046,103671.767577704
"539",87752.3248877601,95959.5374309159,96082.7633576674,104106.38393223
"540",121326.838098855,111059.252481755,133412.97187196,120179.316383024
"541",104960.709274592,97784.8596456451,91364.7535994983,99318.3731374608
"542",118792.631503261,111926.735376393,96226.5010844502,97131.7964653428
"543",108285.671244351,96932.9613085486,107475.105742496,88509.5716323966
"544",102160.560759784,120562.134450883,91524.3574716596,100988.044760413
"545",114631.211294966,102405.107698241,100582.779464042,104581.995399787
"546",103775.264313529,113281.962090706,107061.382781021,122098.506716463
"547",112384.05831586,92363.6831227675,96997.0446083232,99202.4947785727
"548",111983.710766205,100594.754316498,90900.3789129824,109383.330951092
"549",109555.885629883,95788.6338716809,118813.949531496,115134.384723752
"550",119547.365142571,88113.7630638953,100862.632059115,108806.320282197
"551",109694.067632593,85967.7479760533,79129.8971272682,109405.330331476
"552",112860.444576506,85920.7488445606,105092.052719951,126409.180181515
"553",100028.038887925,104007.107926048,113863.824981858,98365.289504752
"554",104969.507278537,92784.85052731,93086.8800306071,89967.7709064258
"555",104200.613714135,99488.5304040737,103145.718141585,89539.7646944831
"556",104459.730954204,119559.487581888,89650.0565979623,88786.0399086892
"557",109713.376445084,111145.050598033,104588.207238989,94543.266954214
"558",86903.4388306193,90452.5266784382,88880.2978563508,100184.158039203
"559",111842.899224446,94436.1705312074,110266.72056868,104469.122678481
"560",104557.729786377,108042.452449464,99659.2458303445,95217.3014546039
"561",96208.8195086946,112800.633658549,108423.347727617,101781.067794619
"562",115537.044169306,94037.5640850778,118039.574577193,85572.7046417032
"563",99267.5326208176,100336.67911118,98554.6963067368,88146.3838265966
"564",105528.41725937,119619.501389326,101770.004338249,97721.6511321794
"565",87131.2864140983,105740.326337221,98931.7976443911,114132.183465293
"566",105814.429655882,94144.5777713787,105893.366738723,112631.670581085
"567",97172.9241052183,93778.1595906328,87547.3051586141,99535.1339267011
"568",105203.1777588,93134.2141285244,106026.976690379,117259.841531736
"569",112740.540423078,99208.486533066,118617.665090768,105516.702373294
"570",103187.151912689,99627.9744258232,93554.1079922639,106982.23984806
"571",104389.051829535,105980.179891706,91671.4068992516,101339.349722469
"572",93389.9043044081,120945.690899832,106109.105381395,90312.0686387328
"573",89874.2979604812,80454.4267319536,95732.4012250238,110009.620146804
"574",104621.688752825,86945.3932332098,97689.9546943794,110297.315635689
"575",96487.628675402,88252.4048673478,97636.5340985732,98589.6096245968
"576",123436.898085343,97215.927768519,89088.8309822586,109275.927771539
"577",107615.689204694,108040.913377009,118696.111971436,101558.043239645
"578",112363.127248251,92581.7388592704,119979.246847793,93138.4855532667
"579",101076.56384207,119738.083875771,108173.058076147,101380.873759332
"580",94330.7212100859,108871.171845225,117124.469130129,92805.8198629382
"581",109788.691869562,122939.163290147,99313.9207090092,114300.781414515
"582",96212.1969999574,106439.030883316,97525.7466327158,100492.495836141
"583",128440.465209581,101326.084368571,95116.2579562119,125600.710454391
"584",104922.827486422,112732.412952394,123780.83055859,100381.32848198
"585",107944.265923503,124547.768166106,105585.750080689,107041.042183492
"586",88624.315035204,100776.876708173,86063.7913431534,95542.5593719306
"587",122813.537840643,89563.9726323285,89232.0268053901,100313.814376395
"588",112144.723157989,90016.7426785232,108493.238726416,97583.2326092361
"589",117475.270083582,98620.8485523572,117235.444812198,109963.596137948
"590",121536.591426854,118400.948820313,101517.239308112,89671.549239858
"591",106042.006046556,125905.980048618,93298.4115201746,111507.687950202
"592",103136.07196865,97535.5334889829,92305.9745631694,83689.9499890784
"593",117911.536853731,100411.128331854,101233.585136197,102226.008474717
"594",96750.6305038582,94698.7022933078,102150.100199005,99549.1829348224
"595",83357.5019545097,94983.7241470849,112892.561916094,113396.23821111
"596",110989.157264148,76407.5540828658,97864.7871876211,123886.198475566
"597",108259.540944638,117862.52507491,110064.925493454,95462.9354720205
"598",103268.745180349,80015.1537005873,112397.544384616,106125.727238962
"599",110761.171934972,90776.9541532085,97128.0501579868,99282.7230757661
"600",119506.037160657,112514.352423958,107657.289970574,129093.040955642
"601",95348.2124207603,108039.880460771,108347.320779548,88959.4125486996
"602",96050.2289497461,86749.1855026762,108738.603333579,94877.9827621382
"603",117031.869201901,99749.35519592,82399.5016719284,82765.654218158
"604",89282.448113627,110733.767265031,113467.215875424,90685.8484958851
"605",110869.440444723,98443.3258927846,102291.40372271,110016.029475279
"606",125695.640630325,97269.8140572373,98828.920961698,82741.343888677
"607",123857.60671941,93015.1229991588,83749.3915254209,106547.93928065
"608",108130.304412365,97260.9998653267,115858.961748827,98675.0048331252
"609",100590.229891762,93332.3556624975,85109.6470623056,105921.478977435
"610",105428.875754848,100970.280542501,92456.2894187009,95725.7974701615
"611",120879.862908306,113992.019843238,80529.5385839444,105664.02299768
"612",125361.514518147,101241.613762498,98531.5470789403,102055.050435695
"613",105632.460819583,95438.2136474893,80267.3169039003,104953.673354132
